indice,estrellas,comentario,pos_tags,noun_phrases,entities,entity_density
41229,5.0,die gegend rund um die kathedrale ist sehr ruhig schon zum flanieren mit sitzgelegenheiten auch ist nahe der katedrale ein geschaft in dem viele kirchenandenken verkauft werden des weiteren befinden sich einige essgelegenheiten in der nahe z bsp ein hamburgerrestaurant naturlich einheimisch und nicht mac,"['PROPN', 'PROPN', 'PROPN', 'DET', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'VERB', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'PROPN', 'VERB', 'PROPN', 'ADP', 'PROPN', 'ADJ', 'PROPN', 'VERB', 'VERB', 'ADP', 'PROPN', 'NOUN', 'PROPN', 'AUX', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['die gegend rund um die kathedrale ist', 'ruhig', 'schon', 'zum', 'mit', 'ist nahe der katedrale ein geschaft', 'dem viele', 'kirchenandenken', 'werden', 'weiteren befinden sich', 'der', 'nahe', 'ein', 'hamburgerrestaurant naturlich einheimisch', 'und nicht mac']","[{'text': 'die gegend rund', 'label': 'MISC'}, {'text': 'mit', 'label': 'ORG'}, {'text': 'auch ist nahe', 'label': 'MISC'}, {'text': 'geschaft in dem viele kirchenandenken verkauft werden des weiteren', 'label': 'MISC'}, {'text': 'bsp ein hamburgerrestaurant naturlich einheimisch', 'label': 'PER'}, {'text': 'und nicht mac', 'label': 'MISC'}]",0.13333333333333333
41232,3.0,die kathedrale ist nicht riesig wirkt von aussen etwas trutzig innen ist sie hell und eher bescheiden wenn man das gluck hat eine hochzeit oder ahnliches zu erleben fullt sich die kirche mit leben und lebensfreude,"['NUM', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'ADV', 'VERB', 'PROPN', 'PRON', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'NOUN']","['etwas', 'trutzig', 'ist', 'sie', 'und eher', 'wenn man das gluck hat', 'ahnliches', 'zu', 'fullt sich die kirche', 'mit', 'und', 'lebensfreude']","[{'text': 'die kathedrale ist nicht', 'label': 'MISC'}, {'text': 'wirkt von aussen', 'label': 'PER'}, {'text': 'ist sie hell und eher', 'label': 'MISC'}, {'text': 'wenn man das', 'label': 'PER'}, {'text': 'gluck hat eine', 'label': 'PER'}, {'text': 'hochzeit oder', 'label': 'PER'}, {'text': 'sich die kirche mit leben', 'label': 'MISC'}]",0.19444444444444445
41238,5.0,la cattedrale e molto bella fuori ma allinterno e poverarimane nella zona comunque centrale di la paz che vale veramente la pena visitare con le sue stradine ristoranti e profumi,"['DET', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'VERB', 'DET', 'ADJ', 'CCONJ', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'ADJ', 'PROPN', 'DET', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'DET', 'NOUN', 'PROPN', 'ADP', 'PRON', 'PROPN', 'VERB', 'PROPN', 'CCONJ', 'NOUN']","['la cattedrale', 'molto', 'allinterno e poverarimane nella', 'di', 'la paz', 'che', 'la pena visitare', 'le sue stradine ristoranti e profumi']","[{'text': 'fuori ma allinterno', 'label': 'PER'}, {'text': 'poverarimane nella', 'label': 'PER'}, {'text': 'profumi', 'label': 'PER'}]",0.1
41243,3.0,la cattedrale di la paz si trova proprio nel cuore della citta pero a dispetto delleleganza dellarchitettura esterna e piuttosto modesta al suo interno la struttura esterna e ispirata ad una sobria eleganza ma linterno e veramente insignificante,"['DET', 'NOUN', 'PROPN', 'DET', 'NOUN', 'SCONJ', 'VERB', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'CCONJ', 'ADP', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADJ']","['la cattedrale', 'di', 'la paz', 'nel', 'della', 'esterna', 'piuttosto', 'suo interno', 'la struttura esterna e ispirata', 'una sobria eleganza', 'ma linterno', 'veramente']",[],0.0
41266,3.0,la cattedrale non desta grandi emozioni allinterno e molto semplice anzi direi anonima mentre lesterno e grazioso con la sua torre campanaria che si slancia una breve passeggiata nel tardo pomeriggio con le luci che calano la rende piu suggestiva,"['DET', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'ADJ', 'CCONJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'SCONJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'PRON', 'VERB', 'NOUN', 'NOUN', 'PRON', 'ADJ', 'NOUN', 'ADJ']","['la cattedrale', 'non', 'desta', 'grandi emozioni allinterno e molto', 'semplice anzi direi', 'anonima mentre lesterno e grazioso', 'la sua torre campanaria', 'che', 'una breve passeggiata nel', 'tardo pomeriggio', 'che', 'calano', 'la rende piu suggestiva']","[{'text': 'grandi emozioni allinterno', 'label': 'PER'}, {'text': 'molto semplice anzi direi anonima mentre', 'label': 'PER'}]",0.05
41275,5.0,uma igreja muito bonita no centro de malecon foi construida na epoca das missoes de padres dominicanos e dos jesuitas vale a visita,"['DET', 'ADJ', 'NOUN', 'ADJ', 'ADV', 'NOUN', 'ADP', 'ADP', 'PROPN', 'ADJ', 'ADV', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'NUM', 'NOUN', 'VERB', 'ADP', 'NOUN']","['uma igreja muito bonita', 'malecon foi construida', 'das missoes', 'padres dominicanos', 'dos jesuitas', 'visita']","[{'text': 'uma', 'label': 'PER'}]",0.043478260869565216
41276,3.0,a catedral de la paz na cidade capital do estado mexicano de baja californa sur esta localizada bem na regiao central e nao muito distante do malecon avenida beiramar esta bem conservada e e bonita mas sem muitos atrativos que chamem a atencao,"['ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'DET', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'ADJ', 'CCONJ', 'AUX', 'NOUN', 'ADJ', 'ADP', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'CCONJ', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADP', 'NOUN']","['catedral', 'la paz', 'capital', 'estado mexicano', 'baja', 'esta localizada bem', 'nao muito', 'malecon avenida', 'esta bem conservada e e bonita', 'muitos atrativos', 'que', 'atencao']","[{'text': 'catedral de la paz', 'label': 'LOC'}]",0.023255813953488372
41282,4.0,il messico e un paese cattolico i suoi abitanti sono molto devoti alla madonna di guadalupe la cattedrale e molto grande imponente allesterno mentre linterno e poco decorata ma piacevole nella sua semplicita,"['NOUN', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'CCONJ', 'ADV', 'VERB', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN']","['il messico e un paese cattolico i suoi abitanti sono molto', 'alla madonna di guadalupe', 'la cattedrale', 'molto', 'mentre linterno', 'ma', 'sua', 'semplicita']","[{'text': 'madonna di guadalupe', 'label': 'PER'}]",0.030303030303030304
41304,3.0,di fronte alla cattedrale una piazza con traffico veicolare non esagerato ma sufficiente per togliere un po di atmosfera ad una chiesa che di atmosfera ne crea gia poca esternamente sono state fatte delle opere di consolidamento ma nel complesso mi sarei aspettato qualcosa in piu,"['PROPN', 'ADV', 'ADJ', 'VERB', 'DET', 'PROPN', 'ADP', 'ADJ', 'ADV', 'NOUN', 'NOUN', 'PROPN', 'ADJ', 'ADP', 'VERB', 'DET', 'ADP', 'PROPN', 'PROPN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'DET', 'VERB', 'PROPN', 'DET', 'ADJ', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'DET', 'PROPN', 'NOUN', 'ADJ', 'ADP', 'NOUN']","['di fronte alla', 'una piazza con traffico', 'veicolare non esagerato ma', 'di atmosfera', 'una chiesa che di', 'atmosfera', 'gia', 'poca esternamente sono', 'state fatte', 'delle opere di consolidamento', 'ma nel complesso', 'mi sarei aspettato qualcosa', 'piu']","[{'text': 'che di atmosfera', 'label': 'PER'}, {'text': 'sarei aspettato', 'label': 'PER'}, {'text': 'in piu', 'label': 'MISC'}]",0.06521739130434782
41326,3.0,schlicht funktionell die fassade ist noch das beste man kann mal hingehenmuss man aber nicht ich kenne mexiko recht gut das ist kein bau der beeindruckt,"['PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'ADV', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']","['schlicht funktionell die', 'ist noch', 'beste', 'man', 'mal hingehenmuss', 'man', 'aber nicht', 'ich kenne mexiko recht gut das ist kein bau der beeindruckt']","[{'text': 'schlicht funktionell die fassade ist', 'label': 'PER'}, {'text': 'man kann', 'label': 'PER'}, {'text': 'hingehenmuss man aber', 'label': 'PER'}, {'text': 'kein bau der', 'label': 'MISC'}, {'text': 'beeindruckt', 'label': 'LOC'}]",0.19230769230769232
41352,3.0,una cattedrale tranquillache si raggiunge facilmente durante la visita del centro e sempre frequentata anche durante le ore serali,"['DET', 'NOUN', 'PROPN', 'SCONJ', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'PROPN', 'NOUN', 'ADJ', 'ADP', 'PRON', 'VERB', 'ADV']","['una cattedrale tranquillache', 'la visita', 'centro', 'sempre', 'frequentata anche', 'le']",[],0.0
41354,3.0,passeio bonito mas nao indispensavel a cathedral fica proxima a uma bela praca e eh de facil acesso,"['VERB', 'ADJ', 'ADV', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'CCONJ', 'PROPN', 'ADP', 'ADJ', 'PROPN']","['cathedral fica', 'proxima a uma bela praca e eh de facil']","[{'text': 'uma bela', 'label': 'PER'}, {'text': 'acesso', 'label': 'PER'}]",0.1111111111111111
41372,4.0,a catedral mantem um estilo daquelas igrejas de cidade pequena e conversa uma pintura riquissima em seu teto de madeira clareando todo o ambiente e simples porem muito bonita,"['ADP', 'NOUN', 'ADJ', 'DET', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'AUX', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PRON', 'CCONJ', 'NOUN', 'CCONJ', 'ADJ', 'DET', 'NOUN', 'ADJ']","['catedral mantem um estilo daquelas igrejas de cidade pequena e conversa', 'pintura riquissima', 'seu teto', 'madeira', 'todo', 'ambiente', 'porem muito bonita']","[{'text': 'catedral mantem', 'label': 'LOC'}, {'text': 'teto', 'label': 'PER'}, {'text': 'madeira', 'label': 'LOC'}]",0.10344827586206896
41375,5.0,muy bonita construccion es una reliquia religiosa catolica un mision le conservan como tal tiene su historis vale la pena visitarla,"['ADV', 'ADJ', 'PROPN', 'AUX', 'DET', 'NOUN', 'ADJ', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB']","['construccion', 'es una reliquia', 'un mision', 'le', 'como tal', 'su historis', 'la pena']",[],0.0
41379,4.0,una cattedrale umile ma piena di gente che prega e molto toccante noi siamo stati alla funzione di pasqua cerano i bambini che cantavano e suonavano molto commovente una santa messa diversacoinvolgente,"['DET', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'PROPN', 'CCONJ', 'NOUN', 'ADV', 'DET', 'NOUN', 'ADJ', 'ADJ', 'PROPN', 'VERB', 'PROPN', 'ADJ', 'CCONJ', 'PROPN', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADJ', 'ADV', 'DET', 'NOUN', 'PROPN', 'ADV']","['una cattedrale', 'umile', 'ma', 'molto', 'noi siamo stati', 'funzione di pasqua cerano i bambini che cantavano e suonavano', 'una santa', 'messa']","[{'text': 'di', 'label': 'PER'}, {'text': 'cerano i bambini che cantavano', 'label': 'PER'}]",0.0625
41426,5.0,die kurz nach 1800 errichtet kirche ist von auen noch recht schlicht innen jedoch sehr schon gestaltet kuhl aber dennoch lichtdurchflutet ein reich geschmuckter altar eine schone kapelle rechterhand in der zahlreiche leute beten und zu weihnachten ein riesiges krippenspiel dieses szenario ist mit weier watte ausgelegt also eine krippe in schneelandschaft sieht toll aus,"['NUM', 'NOUN', 'VERB', 'NUM', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'VERB', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'ADJ', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'VERB', 'PROPN', 'NOUN']","['die kurz nach 1800', 'kirche', 'ist von', 'noch recht schlicht innen jedoch', 'schon', 'gestaltet', 'kapelle rechterhand in der zahlreiche', 'und zu', 'ein riesiges krippenspiel dieses szenario ist mit weier watte ausgelegt also eine krippe', 'schneelandschaft', 'toll']","[{'text': 'die kurz nach', 'label': 'PER'}, {'text': 'ist von', 'label': 'PER'}, {'text': 'recht schlicht', 'label': 'PER'}, {'text': 'sehr schon gestaltet', 'label': 'LOC'}, {'text': 'aber', 'label': 'PER'}, {'text': 'lichtdurchflutet ein reich geschmuckter', 'label': 'PER'}, {'text': 'eine schone kapelle', 'label': 'PER'}, {'text': 'rechterhand in der zahlreiche leute beten und zu weihnachten ein riesiges krippenspiel dieses szenario ist', 'label': 'MISC'}, {'text': 'mit weier watte', 'label': 'PER'}]",0.16363636363636364
41437,5.0,Super familiar,"['PROPN', 'ADJ']",['Super familiar'],"[{'text': 'Super', 'label': 'PER'}]",0.5
41452,5.0,Excelente lugar,"['ADJ', 'NOUN']",['Excelente lugar'],[],0.0
41492,5.0,Gran bel posto,"['ADJ', 'PROPN', 'ADJ']",[],[],0.0
41493,5.0,Una área para pasear en familia. 100 recomendado,"['DET', 'NOUN', 'ADP', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'NUM', 'ADJ']","['Una área', 'familia']",[],0.0
41499,5.0,Exelente vista,"['ADV', 'ADJ']",[],[],0.0
41506,5.0,Beautiful,"['PROPN', 'PUNCT']",['Beautiful'],"[{'text': 'Beautiful!', 'label': 'MISC'}]",0.5
41529,5.0,Passeggiata grandiosa,"['PROPN', 'ADJ', 'PUNCT']",['Passeggiata grandiosa'],"[{'text': 'Passeggiata', 'label': 'PER'}]",0.3333333333333333
41541,5.0,Bella vista,"['PROPN', 'ADJ']",['Bella'],[],0.0
41552,5.0,De Lo mejor,"['ADP', 'PRON', 'ADJ']",[],"[{'text': 'Lo mejor', 'label': 'MISC'}]",0.3333333333333333
41571,5.0,Excelente para salir a caminar,"['PROPN', 'ADP', 'VERB', 'ADP', 'VERB']",['Excelente'],[],0.0
41574,5.0,Muy bonito lugar,"['ADV', 'ADJ', 'NOUN']",['Muy bonito lugar'],[],0.0
41586,5.0,"Excelente lugar, comida exquisita.","['ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT']","['Excelente lugar', ', comida']",[],0.0
41609,5.0,Muy hermosa vista,"['ADV', 'ADJ', 'NOUN']",['Muy hermosa vista'],[],0.0
41616,3.0,Para dar la vuelta,"['ADP', 'VERB', 'DET', 'NOUN']",['la vuelta'],[],0.0
41621,5.0,"Wunderschne Uferpromenade mit viel Platz für den Fussverkehr. Die Velofahrenden werden separat und abgesetzt zum Autoverkehr geführt, was vorbildlich ist. Der Malecon wird sehr viel genutzt, bereits frühmorgens hat es viele Menschen die joggen oder Fahrrad fahren. Es gibt viele Sitzbnke und Abfallkübel.","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'VERB', 'PROPN', 'PUNCT', 'PROPN', 'VERB', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'NOUN', 'PROPN', 'NUM', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PUNCT', 'AUX', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['Wunderschne Uferpromenade mit viel Platz für', 'Fussverkehr', 'Die', 'separat', 'und abgesetzt zum Autoverkehr geführt, was vorbildlich ist', 'Der Malecon wird', 'viel genutzt', ', bereits frühmorgens', 'Menschen die', 'Es gibt viele', 'Sitzbnke und Abfallkübel']","[{'text': 'Wunderschne Uferpromenade', 'label': 'PER'}, {'text': 'Fussverkehr', 'label': 'ORG'}, {'text': 'Die Velofahrenden werden separat und', 'label': 'MISC'}, {'text': 'Autoverkehr geführt', 'label': 'LOC'}, {'text': 'was vorbildlich ist', 'label': 'PER'}, {'text': 'Der Malecon wird sehr viel genutzt', 'label': 'MISC'}, {'text': 'bereits frühmorgens hat', 'label': 'PER'}, {'text': 'Menschen die joggen', 'label': 'MISC'}, {'text': 'Fahrrad', 'label': 'LOC'}, {'text': 'Sitzbnke', 'label': 'PER'}]",0.20408163265306123
41624,5.0,Hermosa vista,"['ADJ', 'ADJ', 'PUNCT']",[],[],0.0
41634,5.0,Simplemente maravillosa,"['ADV', 'ADJ']",[],[],0.0
41648,3.0,Tranquilo e instagrameable,"['PROPN', 'CCONJ', 'ADJ']",['Tranquilo'],"[{'text': 'Tranquilo', 'label': 'PER'}]",0.3333333333333333
41652,5.0,atardeceres hermosos,"['ADJ', 'ADJ']",[],[],0.0
41657,5.0,Hermoso lugar para vivir.,"['ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']",['Hermoso lugar'],[],0.0
41658,5.0,Muy bonito,"['ADV', 'ADJ']",[],[],0.0
41685,5.0,Lugar increíble,"['PROPN', 'ADJ']",['Lugar increíble'],[],0.0
41691,5.0,Siempre hermoso,"['ADV', 'ADJ']",[],[],0.0
41696,5.0,Hermoso la paz no me imaginé lo bonito que era,"['PROPN', 'DET', 'NOUN', 'ADV', 'PRON', 'VERB', 'PRON', 'ADJ', 'SCONJ', 'AUX']","['Hermoso', 'la paz']",[],0.0
41725,5.0,La vista al mar espectacular,"['DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT', 'PUNCT']","['La vista', 'mar espectacular']",[],0.0
41740,5.0,Siempre un deleite. Hermoso.,"['ADV', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT']",['Siempre un deleite'],"[{'text': 'Hermoso', 'label': 'LOC'}]",0.16666666666666666
41757,4.0,Bien bonito se ve limpio,"['ADV', 'ADJ', 'PRON', 'VERB', 'ADJ']",[],[],0.0
41761,5.0,Muy bonito,"['ADV', 'ADJ', 'PUNCT']",[],[],0.0
41768,5.0,Muy bonito lugar.,"['ADV', 'ADJ', 'NOUN', 'PUNCT']",['Muy bonito lugar'],[],0.0
41807,5.0,Excelente lugar para mirar un atardecer.,"['ADJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT']","['Excelente lugar', 'un atardecer']",[],0.0
41809,5.0,Muy bonito...,"['ADV', 'ADJ', 'PUNCT']",[],[],0.0
41817,5.0,Pintoresco,['PROPN'],['Pintoresco'],[],0.0
41828,5.0,"Hermosooooo , Seguro , limpio ,","['PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'ADJ', 'PUNCT']","['Hermosooooo', ', Seguro']","[{'text': 'Seguro', 'label': 'PER'}]",0.16666666666666666
41841,5.0,Muy bonito paisaje,"['ADV', 'ADJ', 'NOUN']",['Muy bonito paisaje'],[],0.0
41854,5.0,Muy buen lugar para visitar,"['ADV', 'ADJ', 'NOUN', 'ADP', 'VERB']",['Muy buen lugar'],[],0.0
41863,5.0,Exelente lugar,"['PROPN', 'NOUN']",['Exelente lugar'],[],0.0
41871,5.0,Muy bonito,"['ADV', 'ADJ', 'PUNCT', 'PUNCT']",[],[],0.0
41873,5.0,Muy bonita,"['ADV', 'ADJ']",[],[],0.0
41891,5.0,"MUY BONITO LUGAR, SEGURO Y TRANQUILO.","['NOUN', 'ADJ', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT']","['MUY BONITO LUGAR', ', SEGURO', 'TRANQUILO']","[{'text': 'MUY', 'label': 'MISC'}, {'text': 'BONITO', 'label': 'MISC'}, {'text': 'SEGURO', 'label': 'ORG'}, {'text': 'TRANQUILO', 'label': 'MISC'}]",0.5
41908,5.0,Vale la pena estar ahí.,"['PROPN', 'DET', 'NOUN', 'AUX', 'ADV', 'PUNCT']",['Vale la pena estar ahí.'],[],0.0
41925,5.0,Magnífica vista,"['PROPN', 'ADJ']",['Magnífica'],[],0.0
41926,5.0,Excelente lugar para venir a relajarte,"['ADJ', 'NOUN', 'ADP', 'VERB', 'ADP', 'NOUN']","['Excelente lugar', 'relajarte']",[],0.0
41938,5.0,Lo más hermoso,"['PRON', 'ADV', 'ADJ']",[],[],0.0
41943,5.0,Muy familiar y las playas muy bonitas,"['ADV', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'ADV', 'ADJ']",['las playas'],[],0.0
41944,5.0,Hermoso lugar para disfrutar la bahía,"['ADJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN']","['Hermoso lugar', 'la bahía']",[],0.0
41945,5.0,Simplemente maravilloso,"['ADV', 'ADJ']",[],[],0.0
41950,5.0,Muy bonito ,"['ADV', 'ADJ', 'PUNCT']",[],[],0.0
41958,5.0,Buen lugar para pasear,"['ADJ', 'NOUN', 'ADP', 'VERB']",['Buen lugar'],[],0.0
41969,5.0,Bellooo bellloooo lugar,"['PROPN', 'PROPN', 'NOUN', 'PUNCT', 'PUNCT']","['Bellooo', 'lugar']","[{'text': 'Bellooo', 'label': 'PER'}]",0.2
41999,5.0,Beautiful boardwalk,"['PROPN', 'PROPN']",['Beautiful boardwalk'],"[{'text': 'Beautiful', 'label': 'MISC'}]",0.5
42003,5.0,Beautiful and relaxing,"['PROPN', 'PROPN', 'PROPN']",['Beautiful and relaxing'],"[{'text': 'Beautiful', 'label': 'LOC'}]",0.3333333333333333
42006,5.0,Bonito lugar para pasear,"['ADJ', 'NOUN', 'ADP', 'VERB']",['Bonito lugar'],[],0.0
42007,5.0,"Caminar ahí, es un deleite","['PROPN', 'ADV', 'PUNCT', 'AUX', 'DET', 'NOUN']","['Caminar ahí, es un deleite']",[],0.0
42013,5.0,Muy agradable,"['ADV', 'ADJ']",[],[],0.0
42019,5.0,Spectacular ocean view love it,"['PROPN', 'VERB', 'PROPN', 'ADJ', 'INTJ', 'PUNCT']","['Spectacular', 'view']",[],0.0
42021,5.0,Para relajarse,"['ADP', 'VERB']",[],[],0.0
42033,5.0,Bellísima la paz,"['VERB', 'DET', 'NOUN']",['la paz'],"[{'text': 'Bellísima', 'label': 'PER'}]",0.3333333333333333
42037,5.0,Muy bonita vista,"['ADV', 'ADJ', 'ADJ']",[],[],0.0
42073,5.0,Un lugar hermoso,"['DET', 'NOUN', 'ADJ']",['Un lugar hermoso'],[],0.0
42076,5.0,Bonito lugar,"['ADJ', 'NOUN']",['lugar'],[],0.0
42077,5.0,Der Radweg gefllt mir besonders gut,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']",['Der Radweg gefllt mir besonders gut'],"[{'text': 'Der Radweg', 'label': 'MISC'}, {'text': 'mir besonders gut', 'label': 'MISC'}]",0.3333333333333333
42085,4.0,Bonito cn historia...,"['PROPN', 'PROPN', 'PROPN', 'PUNCT']",['Bonito cn historia...'],[],0.0
42086,4.0,Algo sucio pero bonito,"['PRON', 'ADJ', 'CCONJ', 'ADJ']",['Algo sucio'],[],0.0
42088,5.0,Siempre bello malecon de la paz,"['ADV', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN']",['Siempre bello malecon de la paz'],[],0.0
42097,5.0,"Traigan a Jenny y a Paquita, JAJAJAJA","['PROPN', 'ADP', 'PROPN', 'CCONJ', 'ADP', 'PROPN', 'PUNCT', 'PROPN']","['Traigan', 'Jenny', 'a Paquita', ', JAJAJAJA']","[{'text': 'Jenny', 'label': 'PER'}, {'text': 'Paquita', 'label': 'LOC'}, {'text': 'JAJAJAJA', 'label': 'LOC'}]",0.375
42108,4.0,Classico malecón viale che costeggia il mare molto lungo con un mare bellissimo di sfondo,"['PROPN', 'NOUN', 'PUNCT', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PUNCT', 'NOUN', 'PROPN', 'ADP', 'DET', 'PROPN', 'ADJ', 'NOUN', 'VERB']","['Classico malecón', 'costeggia', 'il', 'mare', ') molto lungo con un mare bellissimo di']","[{'text': 'Classico', 'label': 'PER'}, {'text': 'viale che costeggia il mare', 'label': 'PER'}, {'text': 'bellissimo di sfondo', 'label': 'PER'}]",0.17647058823529413
42121,5.0,"Bonito lugar, tranquilo, limpio bello","['PROPN', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'ADJ', 'NOUN']","['Bonito lugar, tranquilo', 'bello']",[],0.0
42126,4.0,Bonita vista de la Bahía,"['PROPN', 'ADJ', 'ADP', 'DET', 'PROPN']","['Bonita vista', 'la Bahía']","[{'text': 'Bahía', 'label': 'LOC'}]",0.2
42163,5.0,Súper hermoso ,"['AUX', 'ADJ', 'PUNCT']",[],"[{'text': 'Súper', 'label': 'PER'}]",0.3333333333333333
42190,5.0,Herdy Gerdy,"['PROPN', 'PROPN']",['Herdy Gerdy'],"[{'text': 'Herdy Gerdy', 'label': 'PER'}]",0.5
42194,5.0,Muy bonito para ir a caminar un rato,"['ADV', 'ADJ', 'ADP', 'AUX', 'ADP', 'VERB', 'DET', 'NOUN']",['un rato'],[],0.0
